fecha;mes;reclamo;titulo;situacion;area;barrio;cantidad_llamados_por_caso
16/02/2019;2;2626;DESMALEZAMIENTO;SOLICITA DESMALEZAMIENTO DE ESPACIOS PUBLICOS;ESPACIOS VERDES;12 DE OCTUBRE;3
16/02/2019;2;2624;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;;1
16/02/2019;2;2623;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;;8
16/02/2019;2;2622;CONTENEDORES;CONTENEDORES ROTOS O CON MAL OLOR;HIGIENE URBANA;TROCHA;1
16/02/2019;2;2621;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;CENTENARIO;1
16/02/2019;2;2620;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;KENNEDY;2
16/02/2019;2;2619;CASA ABANDONADA;CASA ABANDONADA;CONTRALOR URBANO;ACEVEDO;1
16/02/2019;2;2618;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;JOSE HERNANDEZ;1
16/02/2019;2;2617;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;;4
16/02/2019;2;2616;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;SAN MARTIN;1
16/02/2019;2;2615;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;VILLA GRAL. SAN MARTIN;1
16/02/2019;2;2614;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;MARTIN ILLIA;1
16/02/2019;2;2613;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;AMEGHINO;1
16/02/2019;2;2612;VEREDA CON PASTO;VEREDA CON PASTO;CONTRALOR URBANO;VILLA FERNANDEZ;1
16/02/2019;2;2611;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;CENTRO;2
16/02/2019;2;2609;INSPECTOR URBANO;AGUA SERVIDA;CONTRALOR URBANO;;1
16/02/2019;2;2608;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;DESIDERIO DE LA FUENTE;1
16/02/2019;2;2607;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
16/02/2019;2;2605;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;MARTIN ILLIA;1
17/02/2019;2;2646;SEGURIDAD;RUIDOS MOLESTOS;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;;1
17/02/2019;2;2645;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;5
17/02/2019;2;2644;URGENTE;MALTRATO DE PERRO O GATOS;VETERINARIA;BELGRANO;1
17/02/2019;2;2642;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;;3
17/02/2019;2;2641;PRESENCIA INSECTOS;PROLIFERACION DE AVISPAS, MOSCAS Y MOSQUITOS;SANEAMIENTO AMBIENTAL;VILLA SAN JOSE;3
17/02/2019;2;2427;CORRALON;SOLICITA NIVELACION Y ESCOREA;VIAL;JORGE NEWBERY;1
17/02/2019;2;2217;BACHE;SOLICITA LA REPARACION DE BACHES PEQUEÑOS RIGIDOS;CUADRILLA 147 BACHES;ACEVEDO;2
18/02/2019;2;2935;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;2
18/02/2019;2;2934;ARBOLADO;SOLICITAN PODA;ESPACIOS VERDES;OTERO;1
18/02/2019;2;2933;CORRALON;SOLICITA NIVELACION Y ESCOREA;VIAL;OTERO;1
18/02/2019;2;2929;PRESENCIA DE VIBORAS;PRESENCIA DE VIBORAS EN LA VIA PUBLICA Y EN DOMICILIOS;SANEAMIENTO AMBIENTAL;VILLA SAN JOSE;2
18/02/2019;2;2927;INSPECTOR URBANO;DERROCHE DE AGUA DE PILETAS;CONTRALOR URBANO;;1
18/02/2019;2;2926;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;1
18/02/2019;2;2925;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;LUIS SANDRINI;1
18/02/2019;2;2922;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2921;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
18/02/2019;2;2918;RESIDUOS;BARRIDO MANUAL DE CALLE, NO PASAN POR SU CUADRA;HIGIENE URBANA;SANTA JULIA;2
18/02/2019;2;2917;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
18/02/2019;2;2915;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2914;ARBOLADO;FORESTACION;VIVERO;SANTA JULIA;1
18/02/2019;2;2913;ARBOLADO;SOLICITAN DESPEJE;ESPACIOS VERDES;CENTRO;1
18/02/2019;2;2912;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;NUESTRA SRA. DEL LUJAN;1
18/02/2019;2;2911;SEÑALES;SOLICITA CARTELES SEÑALIZANDORES O NOMENCLADORES;ESTUDIOS DE TRANSITO, SEÑALIZACION Y TRANSPORTE;ACEVEDO;1
18/02/2019;2;2910;SEÑALES;SOLICITA CARTELES SEÑALIZANDORES O NOMENCLADORES;ESTUDIOS DE TRANSITO, SEÑALIZACION Y TRANSPORTE;;1
18/02/2019;2;2909;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;CENTENARIO;1
18/02/2019;2;2908;SEÑALES;SOLICITA CARTELES SEÑALIZANDORES O NOMENCLADORES;ESTUDIOS DE TRANSITO, SEÑALIZACION Y TRANSPORTE;ACEVEDO;1
18/02/2019;2;2907;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;25 DE MAYO;1
18/02/2019;2;2906;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;;2
18/02/2019;2;2905;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;9 DE JULIO;1
18/02/2019;2;2904;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;;1
18/02/2019;2;2903;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2902;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MALVINAS;1
18/02/2019;2;2901;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;JOSE HERNANDEZ;1
18/02/2019;2;2900;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;VILLA GRAL. SAN MARTIN;1
18/02/2019;2;2898;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
18/02/2019;2;2897;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2896;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;7
18/02/2019;2;2895;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;VICENTE LOPEZ;1
18/02/2019;2;2894;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;MARIANO MORENO;4
18/02/2019;2;2893;INSPECTOR URBANO;AGUA SERVIDA;CONTRALOR URBANO;;1
18/02/2019;2;2891;OBRAS;PROBLEMAS OCACIONADOS POR OBRAS PUBLICAS;COORDINACION DE OBRAS;JOSE HERNANDEZ;1
18/02/2019;2;2889;INSPECTOR URBANO;ESTAN QUEMANDO BASAURA EN LA VIA PUBLICA;CONTRALOR URBANO;MALVINAS;1
18/02/2019;2;2888;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2886;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;CUETO;3
18/02/2019;2;2885;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2884;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;CENTRO;1
18/02/2019;2;2883;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2882;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;CENTRO;1
18/02/2019;2;2881;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;;1
18/02/2019;2;2879;AGUA;AGUA CON TIERRA;OBRAS Y SERVICIOS SANITARIOS;CENTRO;3
18/02/2019;2;2878;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2877;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;VILLA ALICIA;1
18/02/2019;2;2875;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;ACEVEDO;4
18/02/2019;2;2874;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
18/02/2019;2;2872;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;VILLA SAN JOSE;1
18/02/2019;2;2871;BACHE;SOLICITA LA REPARACION DE BACHES PEQUEÑOS FLEXIBLES;CUADRILLA 147 BACHES;ACEVEDO;1
18/02/2019;2;2870;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;;1
18/02/2019;2;2869;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
18/02/2019;2;2868;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;VILLA SAN JOSE;1
18/02/2019;2;2867;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;JOSE HERNANDEZ;1
18/02/2019;2;2861;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;12 DE OCTUBRE;3
18/02/2019;2;2859;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;MARTIN M. DE GUEMES;2
18/02/2019;2;2857;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;;1
18/02/2019;2;2855;CLOACAS;CAÑO DE CLOACAS ROTO;OBRAS Y SERVICIOS SANITARIOS;JORGE NEWBERY;1
18/02/2019;2;2854;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MERCANTIL;1
18/02/2019;2;2850;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;;1
18/02/2019;2;2849;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;LUAR KAYAD;1
18/02/2019;2;2846;ARBOLADO;SOLICITAN DESPEJE;ESPACIOS VERDES;ACEVEDO;1
18/02/2019;2;2844;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2843;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2842;PLAZAS;SOLICITA EL MANTENIMIENTO DE PLAZAS;CUADRILLA 147 PLAZAS;CENTRO;1
18/02/2019;2;2840;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;JOSE HERNANDEZ;2
18/02/2019;2;2839;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;;1
18/02/2019;2;2837;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;;1
18/02/2019;2;2835;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;DESIDERIO DE LA FUENTE;1
18/02/2019;2;2834;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;AMEGHINO;1
18/02/2019;2;2833;CONSTRUCCION;OBRAS CLANDESTINAS;OBRAS PARTICULARES;JOSE HERNANDEZ;2
18/02/2019;2;2832;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2831;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
18/02/2019;2;2829;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
18/02/2019;2;2828;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;9 DE JULIO;1
18/02/2019;2;2827;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;;1
18/02/2019;2;2825;CORRALON;SOLICITAN LA SEÑALIZACION DE POZO EN CALLE O VEREDA;VIAL;MARTIN M. DE GUEMES;1
18/02/2019;2;2824;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CHAMPAGNAT;1
18/02/2019;2;2823;PRESENCIA INSECTOS;NIDO DE CAMOATI, PROLIFERACION DE ROEDORES, MURCIELAGOS;SANEAMIENTO AMBIENTAL;80 VIVIENDAS;2
18/02/2019;2;2821;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
18/02/2019;2;2820;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2819;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2818;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ESPERANZA;1
18/02/2019;2;2817;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ESPERANZA;1
18/02/2019;2;2816;CORRALON;SOLICITA NIVELACION Y ESCOREA;VIAL;AEROCLUB;1
18/02/2019;2;2815;ARBOLADO;SOLICITAN DESPEJE;ESPACIOS VERDES;CENTRO;1
18/02/2019;2;2814;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2813;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2812;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2809;CORRALON;SOLICITA NIVELACION Y ESCOREA;VIAL;OTERO;1
18/02/2019;2;2807;TRANSITO;AUTOS ABANDONADOS;INSPECCION GENERAL Y TRANSITO;ACEVEDO;2
18/02/2019;2;2806;PARQUE MUNICIPAL;PROBLEMAS EN EL PARQUE MUNICIPAL;DIRECCION DEL PARQUE MUNICIPAL;;1
18/02/2019;2;2805;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
18/02/2019;2;2803;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ESPERANZA;1
18/02/2019;2;2802;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2800;VEREDA CON PASTO;VEREDA CON PASTO;CONTRALOR URBANO;;1
18/02/2019;2;2799;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;CENTENARIO;1
18/02/2019;2;2798;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2797;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;AEROCLUB;1
18/02/2019;2;2796;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
18/02/2019;2;2795;BACHE;SOLICITA LA REPARACION DE BACHES PEQUEÑOS RIGIDOS;CUADRILLA 147 BACHES;ACEVEDO;2
18/02/2019;2;2794;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;LUIS SANDRINI;3
18/02/2019;2;2793;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2792;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2791;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2790;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;;1
18/02/2019;2;2789;CORRALON;SOLICITA QUE PASE EL REGADOR;VIAL;;1
18/02/2019;2;2788;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;VILLA GRAL. SAN MARTIN;1
18/02/2019;2;2787;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;;2
18/02/2019;2;2786;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2785;TIERRA;PEDIDO DE TIERRA PARA RELLENAR TERRENO;VIAL;;1
18/02/2019;2;2784;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2783;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;TROCHA;1
18/02/2019;2;2782;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2781;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2780;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
18/02/2019;2;2778;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;ACEVEDO;1
18/02/2019;2;2776;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;LUIS SANDRINI;1
18/02/2019;2;2775;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;BELGRANO;1
18/02/2019;2;2774;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO EN ESPACIOS PUBLICOS;ESPACIOS VERDES;;1
18/02/2019;2;2773;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;ACEVEDO;7
18/02/2019;2;2772;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;;1
18/02/2019;2;2770;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;MALVINAS;1
18/02/2019;2;2769;ARBOLADO;SOLICITAN DESPEJE;ESPACIOS VERDES;CENTRO;1
18/02/2019;2;2767;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;RENE FAVALORO;1
18/02/2019;2;2765;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
18/02/2019;2;2764;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2763;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2760;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;ACEVEDO;1
18/02/2019;2;2759;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;;1
18/02/2019;2;2757;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
18/02/2019;2;2755;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2754;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
18/02/2019;2;2753;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2751;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;;1
18/02/2019;2;2750;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MERCANTIL;1
18/02/2019;2;2746;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;;1
18/02/2019;2;2744;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2743;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2742;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CHAMPAGNAT;1
18/02/2019;2;2741;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2740;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;LUIS SANDRINI;1
18/02/2019;2;2739;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2737;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;DESIDERIO DE LA FUENTE;1
18/02/2019;2;2736;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2735;PUEBLO ACEVEDO;PUEBLO ACEVEDO;PUEBLO ACEVEDO;;1
18/02/2019;2;2734;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
18/02/2019;2;2732;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
18/02/2019;2;2731;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2726;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
18/02/2019;2;2724;AGUA;ROTURA DE CAÑO ROTO EN LA CALLE;OBRAS Y SERVICIOS SANITARIOS;MARTIN ILLIA;1
18/02/2019;2;2723;ARBOLADO;FORESTACION;VIVERO;ACEVEDO;1
18/02/2019;2;2722;CONTENEDORES;CONTENEDORES ROTOS O CON MAL OLOR;HIGIENE URBANA;DESIDERIO DE LA FUENTE;1
18/02/2019;2;2720;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
18/02/2019;2;2718;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2716;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2714;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2712;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;BELGRANO;3
18/02/2019;2;2705;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;2
18/02/2019;2;2704;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2700;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
18/02/2019;2;2699;URGENTE;MALTRATO DE PERRO O GATOS;VETERINARIA;CENTRO;1
18/02/2019;2;2698;INSPECTOR URBANO;DERROCHE DE AGUA DE PILETAS;CONTRALOR URBANO;CENTRO;2
18/02/2019;2;2697;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2696;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
18/02/2019;2;2694;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CHAMPAGNAT;1
18/02/2019;2;2693;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;;1
18/02/2019;2;2690;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
